Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
342837,45,44.6,0,-0.1337890625,-0.05029296875,0,93.75,1,6,0,
342867,30,31,0,-0.0994873046875,-0.051025390625,0,93.75,1,6,0,
342897,30,31.7,0,-0.061187744140625,-0.054229736328125,0,93.75,1,6,0,
342957,60,41.8,0,0.0235748291015625,-0.0650634765625,0,93.75,1,6,0,
342987,30,46.2,0,0.0673828125,-0.071044921875,0,93.75,1,6,0,
343032,45,29.1,0,0.134033203125,-0.07958984375,0,93.75,1,6,0,
343062,30,44.6,0,0.1834716796875,-0.08551025390625,0,93.75,1,6,0,
343092,30,30.6,0,0.237548828125,-0.0928955078125,0,93.75,1,6,0,
343122,30,30.3,0,0.294677734375,-0.10333251953125,0,93.75,1,6,0,
343152,30,29.3,0,0.329345703125,-0.1160888671875,0.0782470703125,93.75,1,6,0,
343182,30,30.8,0,0.30615234375,-0.1290283203125,0.276123046875,93.75,1,6,0,
343212,30,30,0,0.2314453125,-0.1390380859375,0.55859375,93.75,0,6,0,
343242,30,30.4,0,0.1278076171875,-0.14111328125,0.8466796875,100.3125,0,7,0,
343272,30,29.7,0,0.0037364959716796875,-0.13037109375,1.087890625,100.3125,0,7,0,
343302,30,30.5,0,-0.12841796875,-0.101318359375,1.265625,100.3125,0,7,0,
343332,30,30.5,0,-0.261474609375,-0.0675048828125,1.3837890625,100.3125,0,7,0,
343362,30,29.4,0,-0.383544921875,-0.04010009765625,1.4326171875,100.3125,0,7,0,
343407,45,32.5,0,-0.56005859375,-0.0289306640625,1.384765625,100.3125,0,7,0,
343437,30,42.7,0,-0.6552734375,-0.033111572265625,1.28515625,100.3125,0,7,0,
343467,30,29,0,-0.7109375,-0.035064697265625,1.13671875,100.3125,0,7,0,
343497,30,32.1,0,-0.765625,-0.034149169921875,0.9541015625,100.3125,0,7,0,
343527,30,27.9,0,-0.767578125,-0.032318115234375,0.72705078125,100.3125,0,7,0,
343557,30,29.9,0,-0.75927734375,-0.033111572265625,0.470947265625,100.3125,0,7,0,
343587,30,29.1,0,-0.7333984375,-0.0374755859375,0.2193603515625,100.3125,0,7,0,
343617,30,30.7,0,-0.75927734375,-0.0439453125,0.135009765625,100.3125,0,7,0,
343647,30,30.5,0,-0.73974609375,-0.04803466796875,0.09661865234375,100.3125,0,7,0,
343692,45,29,0,-0.6806640625,-0.054840087890625,0.064453125,100.3125,0,7,0,
343722,30,45.4,0,-0.62353515625,-0.055938720703125,0.0460205078125,100.3125,0,7,0,
343752,30,29.4,0,-0.56103515625,-0.0582275390625,0.0260772705078125,100.3125,0,7,0,
343782,30,31.5,0,-0.5068359375,-0.058502197265625,0,100.3125,1,7,0,
343812,30,30,0,-0.462158203125,-0.050506591796875,0,100.3125,1,6,0,
343842,30,29.4,0,-0.410888671875,-0.05377197265625,0,100.3125,1,6,0,
343872,30,29.8,0,-0.353271484375,-0.058624267578125,0,100.3125,1,6,0,
343917,45,44.6,0,-0.275634765625,-0.057220458984375,0,100.3125,1,6,0,
343947,30,31.1,0,-0.2369384765625,-0.05242919921875,0,100.3125,1,6,0,
343977,30,30.4,0,-0.20654296875,-0.048797607421875,0,100.3125,1,6,0,
344007,30,31.7,0,-0.1798095703125,-0.04498291015625,0,100.3125,1,6,0,
344037,30,27.2,0,-0.1517333984375,-0.04095458984375,0,100.3125,1,6,0,
344067,30,32.5,0,-0.11767578125,-0.03759765625,0,100.3125,1,6,0,
344097,30,26.7,0,-0.08099365234375,-0.035308837890625,0,100.3125,1,6,0,
344127,30,31.4,0,-0.03466796875,-0.035186767578125,0,100.3125,1,6,0,
344157,30,30.2,0,0.01221466064453125,-0.037261962890625,0,100.3125,1,6,0,
344187,30,28.7,0,0.0606689453125,-0.0406494140625,0,100.3125,1,6,0,
344217,30,30.4,0,0.1107177734375,-0.044586181640625,0,100.3125,1,6,0,
344247,30,30.9,0,0.1634521484375,-0.048797607421875,0,100.3125,1,6,0,
344277,30,30.1,0,0.2193603515625,-0.05438232421875,0,100.3125,1,6,0,
344322,45,44.4,0,0.3134765625,-0.06781005859375,0.006134033203125,100.3125,1,6,0,
344352,30,28.5,0,0.345703125,-0.078369140625,0.1104736328125,100.3125,1,6,0,
344382,30,31.9,0,0.320068359375,-0.08831787109375,0.33740234375,100.3125,1,6,0,
344412,30,29.1,0,0.239990234375,-0.091552734375,0.642578125,100.3125,0,6,0,
344442,30,30.1,0,0.1278076171875,-0.0897216796875,0.935546875,100,0,7,0,
344487,45,30.3,0,-0.09234619140625,-0.0726318359375,1.259765625,100,0,7,0,
344517,30,46.8,0,-0.25048828125,-0.0526123046875,1.4033203125,100,0,7,0,
344547,30,30.8,0,-0.392578125,-0.037811279296875,1.4697265625,100,0,7,0,
344592,45,29.4,0,-0.5810546875,-0.045379638671875,1.4345703125,100,0,7,0,
344622,30,42.3,0,-0.68310546875,-0.06097412109375,1.341796875,100,0,7,0,
344652,30,30.5,0,-0.75732421875,-0.07196044921875,1.1962890625,100,0,7,0,
344682,30,30.7,0,-0.80126953125,-0.0745849609375,1.009765625,100,0,7,0,
344712,30,28,0,-0.81591796875,-0.0709228515625,0.78369140625,100,0,7,0,
344757,45,46.5,0,-0.79150390625,-0.064453125,0.385009765625,100,0,7,0,
344802,45,29.6,0,-0.76953125,-0.06414794921875,0.09814453125,100,0,7,0,
344832,30,45.3,0,-0.73974609375,-0.061798095703125,0.053680419921875,100,0,7,0,
344862,30,30.8,0,-0.69873046875,-0.06732177734375,0.0322265625,100,0,7,0,
344892,30,29.8,0,-0.646484375,-0.06927490234375,0.018402099609375,100,0,7,0,
344922,30,29.4,0,-0.58544921875,-0.07183837890625,0.006134033203125,100,0,7,0,
344952,30,29.7,0,-0.51806640625,-0.07574462890625,0,100,0,7,0,
344982,30,30.9,0,-0.485595703125,-0.07147216796875,0,100,1,6,0,
345027,45,29.8,0,-0.4140625,-0.072998046875,0,100,1,6,0,
345072,45,45.1,0,-0.32763671875,-0.074951171875,0,100,1,6,0,
345102,30,43.6,0,-0.28076171875,-0.068115234375,0,100,1,6,0,
345132,30,31.1,0,-0.2440185546875,-0.060638427734375,0,100,1,6,0,
345162,30,30.9,0,-0.2142333984375,-0.0556640625,0,100,1,6,0,
345192,30,29.1,0,-0.1878662109375,-0.051605224609375,0,100,1,6,0,
345222,30,30.3,0,-0.159912109375,-0.048095703125,0,100,1,6,0,
345252,30,29.2,0,-0.126708984375,-0.045318603515625,0,100,1,6,0,
345282,30,31.7,0,-0.08770751953125,-0.04388427734375,0,100,1,6,0,
345312,30,29.1,0,-0.04351806640625,-0.0447998046875,0,100,1,6,0,
345342,30,30.8,0,0.001338958740234375,-0.04779052734375,0,100,1,6,0,
345372,30,28.7,0,0.0469970703125,-0.0516357421875,0,100,1,6,0,
345417,45,29.6,0,0.11846923828125,-0.057159423828125,0,100,1,6,0,
345447,30,45.8,0,0.16943359375,-0.0615234375,0,100,1,6,0,
345492,45,36.7,0,0.2568359375,-0.07354736328125,0,100,1,6,0,
345537,45,51.4,0,0.32177734375,-0.0924072265625,0.08587646484375,100,1,6,0,
345582,45,31.5,0,0.276611328125,-0.110595703125,0.4326171875,100,1,6,0,
345612,30,43.4,0,0.1812744140625,-0.11712646484375,0.75,101.1875,0,7,0,
345642,30,30.9,0,0.0615234375,-0.11602783203125,1.0185546875,101.1875,0,7,0,
345687,45,29.9,0,-0.1544189453125,-0.09228515625,1.3203125,101.1875,0,7,0,
345717,30,44.6,0,-0.303955078125,-0.07513427734375,1.4462890625,101.1875,0,7,0,
345747,30,29.7,0,-0.44091796875,-0.068603515625,1.494140625,101.1875,0,7,0,
345792,45,30.5,0,-0.62109375,-0.08367919921875,1.4326171875,101.1875,0,7,0,
345837,45,45.6,0,-0.7470703125,-0.09771728515625,1.25,101.1875,0,7,0,
345867,30,43.7,0,-0.79541015625,-0.09619140625,1.0693359375,101.1875,0,7,0,
345897,30,31.2,0,-0.81591796875,-0.08807373046875,0.8515625,101.1875,0,7,0,
345942,45,36.1,0,-0.79736328125,-0.0755615234375,0.45556640625,101.1875,0,7,0,
345972,30,39,0,-0.7685546875,-0.06884765625,0.1932373046875,101.1875,0,7,0,
346002,30,29.6,0,-0.76611328125,-0.06134033203125,0.10888671875,101.1875,0,7,0,
346032,30,29.5,0,-0.73095703125,-0.0501708984375,0.07208251953125,101.1875,0,7,0,
346062,30,30.1,0,-0.6826171875,-0.04046630859375,0.05523681640625,101.1875,0,7,0,
346092,30,37.5,0,-0.62158203125,-0.02972412109375,0.038360595703125,101.1875,0,7,0,
346122,30,22.3,0,-0.55126953125,-0.0214080810546875,0.01534271240234375,101.1875,0,7,0,
346152,30,31.2,0,-0.489990234375,-0.019500732421875,0,101.1875,1,7,0,
346182,30,30,0,-0.449462890625,-0.0230560302734375,0,101.1875,1,6,0,
346212,30,30.1,0,-0.402099609375,-0.0259857177734375,0,101.1875,1,6,0,
346257,45,31.1,0,-0.32421875,-0.025604248046875,0,101.1875,1,6,0,
346287,30,42.7,0,-0.27392578125,-0.023223876953125,0,101.1875,1,6,0,
346317,30,31.9,0,-0.2308349609375,-0.01983642578125,0,101.1875,1,6,0,
346362,45,29.9,0,-0.175537109375,-0.0142974853515625,0,101.1875,1,6,0,
346392,30,44.8,0,-0.1429443359375,-0.01242828369140625,0,101.1875,1,6,0,
346422,30,28.7,0,-0.1092529296875,-0.01407623291015625,0,101.1875,1,6,0,
346452,30,32,0,-0.07159423828125,-0.017120361328125,0,101.1875,1,6,0,
346497,45,28.7,0,-0.00937652587890625,-0.022613525390625,0,101.1875,1,6,0,
346527,30,46.7,0,0.03277587890625,-0.02838134765625,0,101.1875,1,6,0,
346557,30,31.1,0,0.0770263671875,-0.035888671875,0,101.1875,1,6,0,
346587,30,27.1,0,0.12298583984375,-0.043487548828125,0,101.1875,1,6,0,
346617,30,30,0,0.1737060546875,-0.050628662109375,0,101.1875,1,6,0,
346647,30,30.2,0,0.23046875,-0.0595703125,0,101.1875,1,6,0,
346677,30,30,0,0.291259765625,-0.07183837890625,0,101.1875,1,6,0,
346707,30,29.9,0,0.33544921875,-0.08685302734375,0.06903076171875,101.1875,1,6,0,
346752,45,45.3,0,0.298583984375,-0.10919189453125,0.394287109375,101.1875,1,6,0,
346782,30,30.3,0,0.208251953125,-0.11767578125,0.701171875,102.5625,0,7,0,
346842,60,30.3,0,-0.056884765625,-0.09686279296875,1.1923828125,102.5625,0,7,0,
346887,45,74.2,0,-0.278564453125,-0.053009033203125,1.40234375,102.5625,0,7,0,
346917,30,30.9,0,-0.41259765625,-0.031951904296875,1.45703125,102.5625,0,7,0,
346947,30,29.5,0,-0.533203125,-0.0283966064453125,1.4423828125,102.5625,0,7,0,
346977,30,30.5,0,-0.63623046875,-0.038970947265625,1.3681640625,102.5625,0,7,0,
347007,30,29.8,0,-0.71142578125,-0.051727294921875,1.23828125,102.5625,0,7,0,
347037,30,29.3,0,-0.76123046875,-0.057708740234375,1.064453125,102.5625,0,7,0,
347067,30,31.7,0,-0.78515625,-0.05682373046875,0.85302734375,102.5625,0,7,0,
347127,60,44.3,0,-0.76220703125,-0.049896240234375,0.32666015625,102.5625,0,7,0,
347157,30,44,0,-0.76025390625,-0.049713134765625,0.1595458984375,102.5625,0,7,0,
347202,45,31.9,0,-0.728515625,-0.052276611328125,0.09051513671875,102.5625,0,7,0,
347232,30,41.2,0,-0.68798828125,-0.057373046875,0.06903076171875,102.5625,0,7,0,
347262,30,31.3,0,-0.63427734375,-0.05596923828125,0.0460205078125,102.5625,0,7,0,
347292,30,30.4,0,-0.56884765625,-0.052703857421875,0.0092010498046875,102.5625,0,7,0,
347322,30,30.4,0,-0.5166015625,-0.04998779296875,0,102.5625,1,6,0,
347352,30,30.5,0,-0.474365234375,-0.04376220703125,0,102.5625,1,6,0,
347382,30,29.5,0,-0.42236328125,-0.0462646484375,0,102.5625,1,6,0,
347412,30,30.3,0,-0.366455078125,-0.048858642578125,0,102.5625,1,6,0,
347442,30,32.7,0,-0.314453125,-0.04693603515625,0,102.5625,1,6,0,
347472,30,29.7,0,-0.272216796875,-0.039581298828125,0,102.5625,1,6,0,
347502,30,27.6,0,-0.2384033203125,-0.0316162109375,0,102.5625,1,6,0,
347547,45,46,0,-0.1943359375,-0.02203369140625,0,102.5625,1,6,0,
347577,30,29.5,0,-0.163330078125,-0.0172119140625,0,102.5625,1,6,0,
347607,30,29.4,0,-0.12890625,-0.0139617919921875,0,102.5625,1,6,0,
347637,30,31.3,0,-0.09033203125,-0.01105499267578125,0,102.5625,1,6,0,
347667,30,28.5,0,-0.0465087890625,-0.0098724365234375,0,102.5625,1,6,0,
347697,30,32.4,0,-0.002197265625,-0.01119232177734375,0,102.5625,1,6,0,
347727,30,28.5,0,0.04119873046875,-0.01450347900390625,0,102.5625,1,6,0,
347757,30,30.6,0,0.08642578125,-0.018829345703125,0,102.5625,1,6,0,
347787,30,28.1,0,0.132568359375,-0.0235595703125,0,102.5625,1,6,0,
347817,30,30.3,0,0.18310546875,-0.0293731689453125,0,102.5625,1,6,0,
347847,30,30.2,0,0.2388916015625,-0.03778076171875,0,102.5625,1,6,0,
347892,45,44.8,0,0.32275390625,-0.054901123046875,0.0306854248046875,102.5625,1,6,0,
347922,30,29.5,0,0.33642578125,-0.06756591796875,0.1749267578125,102.5625,1,6,0,
347952,30,30.4,0,0.290771484375,-0.07904052734375,0.429443359375,102.5625,1,6,0,
347982,30,30.2,0,0.1942138671875,-0.08587646484375,0.74560546875,99.5625,0,7,0,
348012,30,31.2,0,0.072998046875,-0.0872802734375,1.0185546875,99.5625,0,7,0,
348057,45,43.8,0,-0.1483154296875,-0.071044921875,1.3173828125,99.5625,0,7,0,
348087,30,29.7,0,-0.29638671875,-0.056793212890625,1.4375,99.5625,0,7,0,
348117,30,31.5,0,-0.429443359375,-0.053253173828125,1.4833984375,99.5625,0,7,0,
348162,45,44.3,0,-0.60546875,-0.07342529296875,1.4248046875,99.5625,0,7,0,
348192,30,30.5,0,-0.6982421875,-0.08880615234375,1.3173828125,99.5625,0,7,0,
348222,30,28.8,0,-0.76025390625,-0.09454345703125,1.1611328125,99.5625,0,7,0,
348252,30,30.7,0,-0.7919921875,-0.09027099609375,0.96484375,99.5625,0,7,0,
348297,45,44.5,0,-0.7900390625,-0.08135986328125,0.607421875,99.5625,0,7,0,
348327,30,31.3,0,-0.76025390625,-0.0780029296875,0.32373046875,99.5625,0,7,0,
348357,30,29.2,0,-0.75830078125,-0.07708740234375,0.156494140625,99.5625,0,7,0,
348387,30,28.9,0,-0.7421875,-0.07293701171875,0.10736083984375,99.5625,0,7,0,
348417,30,31.3,0,-0.70751953125,-0.07354736328125,0.07672119140625,99.5625,0,7,0,
348462,45,30,0,-0.62939453125,-0.07586669921875,0.0460205078125,99.5625,0,7,0,
348492,30,46,0,-0.564453125,-0.07470703125,0.0199432373046875,99.5625,0,7,0,
348522,30,30.4,0,-0.50244140625,-0.074951171875,0,99.5625,1,7,0,
348567,45,29.5,0,-0.436767578125,-0.0772705078125,0,99.5625,1,6,0,
348597,30,44.5,0,-0.3818359375,-0.078857421875,0,99.5625,1,6,0,
348627,30,30.5,0,-0.326416015625,-0.0771484375,0,99.5625,1,6,0,
348672,45,29.5,0,-0.255126953125,-0.06842041015625,0,99.5625,1,6,0,
348702,30,43.7,0,-0.2203369140625,-0.06317138671875,0,99.5625,1,6,0,
348732,30,30.5,0,-0.189697265625,-0.059051513671875,0,99.5625,1,6,0,
348762,30,31.3,0,-0.1585693359375,-0.056304931640625,0,99.5625,1,6,0,
348792,30,29.1,0,-0.12396240234375,-0.0545654296875,0,99.5625,1,6,0,
348822,30,29.7,0,-0.083740234375,-0.05328369140625,0,99.5625,1,6,0,
348852,30,29.3,0,-0.0377197265625,-0.05328369140625,0,99.5625,1,6,0,
348882,30,30.7,0,0.00946807861328125,-0.05645751953125,0,99.5625,1,6,0,
348927,45,30,0,0.0804443359375,-0.06549072265625,0,99.5625,1,6,0,
348957,30,45.1,0,0.1302490234375,-0.07177734375,0,99.5625,1,6,0,
348987,30,33.6,0,0.1824951171875,-0.0775146484375,0,99.5625,1,6,0,
349017,30,25.9,0,0.238525390625,-0.0838623046875,0,99.5625,1,6,0,
349047,30,30.8,0,0.2998046875,-0.09173583984375,0,99.5625,1,6,0,
349092,45,29.5,0,0.352783203125,-0.107421875,0.125732421875,99.5625,1,6,0,
349122,30,45.6,0,0.3193359375,-0.118408203125,0.35595703125,99.5625,1,6,0,
349167,45,31.8,0,0.1787109375,-0.12646484375,0.8173828125,101.6875,0,7,0,
349197,30,44.1,0,0.050994873046875,-0.12030029296875,1.0751953125,101.6875,0,7,0,
349242,45,43.5,0,-0.1768798828125,-0.0848388671875,1.3544921875,101.6875,0,7,0,
349272,30,30.7,0,-0.325439453125,-0.061126708984375,1.4541015625,101.6875,0,7,0,
349317,45,44.1,0,-0.5224609375,-0.051177978515625,1.4638671875,101.6875,0,7,0,
349347,30,30.7,0,-0.6337890625,-0.061309814453125,1.388671875,101.6875,0,7,0,
349377,30,29.1,0,-0.71630859375,-0.07159423828125,1.2578125,101.6875,0,7,0,
349422,45,30.3,0,-0.7861328125,-0.07550048828125,0.97412109375,101.6875,0,7,0,
349452,30,46.2,0,-0.79638671875,-0.07427978515625,0.73779296875,101.6875,0,7,0,
349482,30,28.7,0,-0.78369140625,-0.07269287109375,0.470947265625,101.6875,0,7,0,
349512,30,30.7,0,-0.7587890625,-0.07122802734375,0.210205078125,101.6875,0,7,0,
349542,30,30.3,0,-0.76611328125,-0.070556640625,0.1273193359375,101.6875,0,7,0,
349572,30,31.3,0,-0.7373046875,-0.0670166015625,0.09051513671875,101.6875,0,7,0,
349602,30,29,0,-0.6962890625,-0.064697265625,0.070556640625,101.6875,0,7,0,
349632,30,29.9,0,-0.6416015625,-0.057952880859375,0.049072265625,101.6875,0,7,0,
349677,45,33.4,0,-0.541015625,-0.04840087890625,0.0030670166015625,101.6875,0,7,0,
349707,30,42.9,0,-0.492431640625,-0.046661376953125,0,101.6875,1,6,0,
349752,45,42.2,0,-0.426513671875,-0.04376220703125,0,101.6875,1,6,0,
349782,30,31.1,0,-0.373291015625,-0.04486083984375,0,101.6875,1,6,0,
349812,30,31.2,0,-0.318603515625,-0.046051025390625,0,101.6875,1,6,0,
349842,30,28.5,0,-0.27001953125,-0.042633056640625,0,101.6875,1,6,0,
349872,30,29.7,0,-0.231689453125,-0.0377197265625,0,101.6875,1,6,0,
349902,30,29.8,0,-0.20068359375,-0.03387451171875,0,101.6875,1,6,0,
349932,30,32.1,0,-0.1719970703125,-0.03082275390625,0,101.6875,1,6,0,
349977,45,28.5,0,-0.1251220703125,-0.026885986328125,0,101.6875,1,6,0,
350007,30,45.2,0,-0.088623046875,-0.0233306884765625,0,101.6875,1,6,0,
350037,30,28.8,0,-0.047637939453125,-0.0205841064453125,0,101.6875,1,6,0,
350067,30,30.9,0,-0.003925323486328125,-0.02008056640625,0,101.6875,1,6,0,
350097,30,29.8,0,0.041107177734375,-0.0218963623046875,0,101.6875,1,6,0,
350127,30,29.7,0,0.08740234375,-0.0245819091796875,0,101.6875,1,6,0,
350157,30,30.2,0,0.1358642578125,-0.0268096923828125,0,101.6875,1,6,0,
350187,30,31.2,0,0.1888427734375,-0.0297088623046875,0,101.6875,1,6,0,
350217,30,30.8,0,0.24658203125,-0.03521728515625,0,101.6875,1,6,0,
350247,30,28.5,0,0.302734375,-0.043914794921875,0.0138092041015625,101.6875,1,6,0,
350277,30,30.9,0,0.326416015625,-0.0535888671875,0.1380615234375,101.6875,1,6,0,
350307,30,30.7,0,0.287841796875,-0.0638427734375,0.383544921875,101.6875,1,6,0,
350337,30,27,0,0.1966552734375,-0.07196044921875,0.701171875,102.0625,0,7,0,
350367,30,31,0,0.079833984375,-0.077880859375,0.986328125,102.0625,0,7,0,
350397,30,30,0,-0.06396484375,-0.07659912109375,1.216796875,102.0625,0,7,0,
350427,30,30.2,0,-0.2183837890625,-0.06585693359375,1.384765625,102.0625,0,7,0,
350457,30,29.4,0,-0.358642578125,-0.0531005859375,1.478515625,102.0625,0,7,0,
350487,30,29.8,0,-0.4853515625,-0.04815673828125,1.5,102.0625,0,7,0,
350517,30,30,0,-0.59619140625,-0.05377197265625,1.4541015625,102.0625,0,7,0,
350562,45,31.2,0,-0.728515625,-0.06671142578125,1.2841796875,102.0625,0,7,0,
350592,30,45.4,0,-0.7783203125,-0.0693359375,1.107421875,102.0625,0,7,0,
350637,45,43.6,0,-0.794921875,-0.0638427734375,0.77783203125,102.0625,0,7,0,
350667,30,30.7,0,-0.77587890625,-0.061492919921875,0.513671875,102.0625,0,7,0,
350712,45,30.5,0,-0.744140625,-0.060943603515625,0.16259765625,102.0625,0,7,0,
350742,30,44.4,0,-0.736328125,-0.05670166015625,0.1104736328125,102.0625,0,7,0,
350787,45,43.5,0,-0.68408203125,-0.05047607421875,0.070556640625,102.0625,0,7,0,
350817,30,33.6,0,-0.63330078125,-0.046478271484375,0.052154541015625,102.0625,0,7,0,
350847,30,29.4,0,-0.572265625,-0.043121337890625,0.0306854248046875,102.0625,0,7,0,
350892,45,43,0,-0.483642578125,-0.0457763671875,0,102.0625,1,6,0,
350922,30,31.4,0,-0.4443359375,-0.04486083984375,0,102.0625,1,6,0,
350952,30,27.8,0,-0.39599609375,-0.048980712890625,0,102.0625,1,6,0,
350982,30,31.6,0,-0.341796875,-0.0535888671875,0,102.0625,1,6,0,
351027,45,29.9,0,-0.266845703125,-0.054779052734375,0,102.0625,1,6,0,
351087,60,59.4,0,-0.197021484375,-0.04608154296875,0,102.0625,1,6,0,
351132,45,60.1,0,-0.155517578125,-0.041473388671875,0,102.0625,1,6,0,
351162,30,30.9,0,-0.124267578125,-0.039581298828125,0,102.0625,1,6,0,
351192,30,28.5,0,-0.08673095703125,-0.0377197265625,0,102.0625,1,6,0,
351222,30,30.7,0,-0.044158935546875,-0.036773681640625,0,102.0625,1,6,0,
351252,30,29.3,0,0.0011415481567382812,-0.038818359375,0,102.0625,1,6,0,
351297,45,29.7,0,0.07080078125,-0.04705810546875,0,102.0625,1,6,0,
351327,30,45.9,0,0.119140625,-0.05340576171875,0,102.0625,1,6,0,
351357,30,30.3,0,0.170166015625,-0.05902099609375,0,102.0625,1,6,0,
351387,30,29.1,0,0.2252197265625,-0.06536865234375,0,102.0625,1,6,0,
351417,30,30.2,0,0.284423828125,-0.07421875,0,102.0625,1,6,0,
351447,30,32.6,0,0.3369140625,-0.0860595703125,0.0352783203125,102.0625,1,6,0,
351477,30,28.4,0,0.34521484375,-0.09771728515625,0.1856689453125,102.0625,1,6,0,
351507,30,28.7,0,0.29541015625,-0.10693359375,0.44189453125,102.0625,1,6,0,
351537,30,30,0,0.1993408203125,-0.1099853515625,0.7548828125,100.4375,0,7,0,
351582,45,30.8,0,0.010589599609375,-0.1011962890625,1.1455078125,100.4375,0,7,0,
351627,45,57.8,0,-0.20458984375,-0.07427978515625,1.3955078125,100.4375,0,7,0,
351657,30,31,0,-0.342041015625,-0.059783935546875,1.4775390625,100.4375,0,7,0,
351687,30,31.8,0,-0.468017578125,-0.059661865234375,1.4853515625,100.4375,0,7,0,
351717,30,33.1,0,-0.580078125,-0.0728759765625,1.427734375,100.4375,0,7,0,
351747,30,26.2,0,-0.673828125,-0.0865478515625,1.3203125,100.4375,0,7,0,
351777,30,29.9,0,-0.7392578125,-0.09149169921875,1.1611328125,100.4375,0,7,0,
351807,30,29.1,0,-0.77685546875,-0.0875244140625,0.96337890625,100.4375,0,7,0,
351837,30,30.9,0,-0.783203125,-0.0811767578125,0.72412109375,100.4375,0,7,0,
351867,30,29.5,0,-0.76513671875,-0.0771484375,0.450927734375,100.4375,0,7,0,
351897,30,32.3,0,-0.73583984375,-0.07647705078125,0.1810302734375,100.4375,0,7,0,
351927,30,30.4,0,-0.7470703125,-0.0794677734375,0.09661865234375,100.4375,0,7,0,
351957,30,27.2,0,-0.7177734375,-0.07952880859375,0.05828857421875,100.4375,0,7,0,
352002,45,45.2,0,-0.64892578125,-0.082275390625,0.0352783203125,100.4375,0,7,0,
352032,30,31.8,0,-0.5908203125,-0.08062744140625,0.0199432373046875,100.4375,0,7,0,
352092,60,28.7,0,-0.4755859375,-0.07879638671875,0,100.4375,1,6,0,
352122,30,61.4,0,-0.441650390625,-0.07623291015625,0,100.4375,1,6,0,
352152,30,28.5,0,-0.392578125,-0.07891845703125,0,100.4375,1,6,0,
352197,45,30,0,-0.31396484375,-0.081298828125,0,100.4375,1,6,0,
352242,45,51.6,0,-0.2474365234375,-0.07586669921875,0,100.4375,1,6,0,
352272,30,37.1,0,-0.2135009765625,-0.07177734375,0,100.4375,1,6,0,
352317,45,43.7,0,-0.1715087890625,-0.0677490234375,0,100.4375,1,6,0,
352362,45,46.7,0,-0.1241455078125,-0.06610107421875,0,100.4375,1,6,0,
352392,30,32.7,0,-0.0882568359375,-0.06500244140625,0,100.4375,1,6,0,
352422,30,28.4,0,-0.047943115234375,-0.06494140625,0,100.4375,1,6,0,
352467,45,43.9,0,0.0160675048828125,-0.0684814453125,0,100.4375,1,6,0,
352497,30,31.6,0,0.060089111328125,-0.072021484375,0,100.4375,1,6,0,
352527,30,30.3,0,0.10491943359375,-0.07550048828125,0,100.4375,1,6,0,
352557,30,29.4,0,0.1513671875,-0.07879638671875,0,100.4375,1,6,0,
352587,30,28.9,0,0.2017822265625,-0.0831298828125,0,100.4375,1,6,0,
352617,30,31.1,0,0.256103515625,-0.09039306640625,0,100.4375,1,6,0,
352647,30,30.2,0,0.308349609375,-0.1025390625,0.0138092041015625,100.4375,1,6,0,
352677,30,30.2,0,0.324462890625,-0.1165771484375,0.1334228515625,100.4375,1,6,0,
352707,30,29.1,0,0.28369140625,-0.130859375,0.362060546875,100.4375,1,6,0,
352752,45,39.2,0,0.1419677734375,-0.1416015625,0.81298828125,99.1875,0,7,0,
352782,30,36.7,0,0.019561767578125,-0.13623046875,1.0703125,99.1875,0,7,0,
352812,30,30.1,0,-0.11798095703125,-0.11529541015625,1.2734375,99.1875,0,7,0,
352842,30,29.6,0,-0.261962890625,-0.0867919921875,1.4130859375,99.1875,0,7,0,
352887,45,33.1,0,-0.4541015625,-0.05633544921875,1.4912109375,99.1875,0,7,0,
352917,30,43.1,0,-0.56591796875,-0.05645751953125,1.4541015625,99.1875,0,7,0,
352962,45,32.3,0,-0.6962890625,-0.07403564453125,1.29296875,99.1875,0,7,0,
352992,30,42.1,0,-0.7490234375,-0.0823974609375,1.12890625,99.1875,0,7,0,
353022,30,29.3,0,-0.775390625,-0.08563232421875,0.93115234375,99.1875,0,7,0,
353067,45,44.7,0,-0.7705078125,-0.08575439453125,0.5751953125,99.1875,0,7,0,
353097,30,30.6,0,-0.74072265625,-0.08660888671875,0.299072265625,99.1875,0,7,0,
353142,45,44.3,0,-0.7470703125,-0.09100341796875,0.135009765625,99.1875,0,7,0,
353172,30,30.3,0,-0.71630859375,-0.089599609375,0.09661865234375,99.1875,0,7,0,
353202,30,29.6,0,-0.6728515625,-0.08575439453125,0.07672119140625,99.1875,0,7,0,
353232,30,31.6,0,-0.61669921875,-0.0775146484375,0.053680419921875,99.1875,0,7,0,
353277,45,43.2,0,-0.51513671875,-0.06402587890625,0.006134033203125,99.1875,0,7,0,
353307,30,30,0,-0.464599609375,-0.060638427734375,0,99.1875,1,6,0,
353337,30,30,0,-0.42431640625,-0.061279296875,0,99.1875,1,6,0,
353382,45,31.4,0,-0.349609375,-0.062408447265625,0,99.1875,1,6,0,
353412,30,41.7,0,-0.29833984375,-0.062103271484375,0,99.1875,1,6,0,
